"DISTRITO","SECCION","BARRIO","EDAD","HOMBRES","MUJERES"
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 02",4,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 03",3,1
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 04",3,2
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 05",7,4
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 06",7,2
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 07",7,2
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 08",4,4
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 09",2,9
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 10",6,10
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 11",9,2
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 12",6,7
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 13",11,4
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 14",8,9
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 15",5,3
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 16",5,4
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 17",3,2
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 18",2,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 19",9,6
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 20",9,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 21",6,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 22",12,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 23",11,7
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 24",14,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 25",8,4
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 26",9,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 27",3,12
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 28",10,9
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 29",6,6
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 30",6,4
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 31",11,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 32",6,7
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 33",9,12
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 34",10,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 35",9,2
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 36",11,6
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 37",3,9
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 38",12,12
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 39",5,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 40",6,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 41",11,10
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 42",12,4
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 43",7,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 44",4,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 45",10,9
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 46",15,7
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 47",6,10
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 48",14,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 49",3,15
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 50",8,11
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 51",11,13
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 52",12,12
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 53",9,9
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 54",4,9
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 55",7,11
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 56",8,13
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 57",6,11
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 58",13,7
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 59",2,9
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 60",4,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 61",6,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 62",4,12
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 63",8,7
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 64",6,12
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 65",5,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 66",9,10
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 67",12,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 68",3,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 69",6,12
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 70",8,11
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 71",6,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 72",2,3
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 73",6,12
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 74",1,7
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 75",6,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 76",7,10
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 77",3,6
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 78",4,6
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 79",5,6
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 80",11,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 81",1,8
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 82",4,9
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 83",9,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 84",3,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 85",6,6
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 86",1,3
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 87",2,5
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 88",1,1
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 89",2,3
" 10"," 010","SECTOR SUR-LA PALMERA-REINA MERCEDES","90 y más años",7,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 00",3,1
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 01",3,0
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 02",0,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 03",2,1
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 04",1,0
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 05",3,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 06",1,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 07",1,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 08",7,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 09",5,1
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 10",5,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 11",3,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 12",4,3
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 13",8,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 14",1,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 15",3,3
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 16",1,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 17",1,3
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 18",2,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 19",1,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 20",1,5
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 21",3,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 22",2,1
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 23",5,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 24",4,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 25",6,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 26",4,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 27",6,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 28",3,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 29",4,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 30",7,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 31",3,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 32",1,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 33",3,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 34",3,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 35",2,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 36",4,3
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 37",8,5
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 38",13,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 39",11,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 40",7,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 41",5,5
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 42",6,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 43",7,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 44",6,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 45",7,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 46",5,2
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 47",5,5
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 48",3,9
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 49",5,10
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 50",5,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 51",5,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 52",10,10
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 53",6,5
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 54",7,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 55",5,5
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 56",8,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 57",3,10
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 58",6,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 59",5,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 60",4,5
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 61",2,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 62",1,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 63",3,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 64",5,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 65",3,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 66",3,11
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 67",6,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 68",6,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 69",5,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 70",7,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 71",5,16
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 72",4,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 73",7,12
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 74",6,6
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 75",7,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 76",5,12
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 77",7,11
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 78",5,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 79",7,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 80",4,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 81",3,12
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 82",4,8
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 83",2,5
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 84",4,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 85",4,13
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 86",5,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 87",1,7
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 88",2,4
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 89",0,5
" 10"," 011","SECTOR SUR-LA PALMERA-REINA MERCEDES","90 y más años",5,11
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 00",3,2
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 01",4,2
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 02",3,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 03",3,2
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 04",3,1
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 05",6,1
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 06",5,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 07",4,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 08",3,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 09",7,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 10",8,3
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 11",6,8
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 12",7,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 13",10,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 14",7,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 15",11,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 16",6,8
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 17",7,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 18",5,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 19",5,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 20",6,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 21",6,16
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 22",7,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 23",3,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 24",4,9
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 25",6,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 26",3,8
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 27",3,13
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 28",5,1
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 29",3,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 30",6,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 31",6,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 32",1,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 33",5,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 34",6,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 35",5,9
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 36",2,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 37",4,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 38",6,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 39",4,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 40",5,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 41",10,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 42",5,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 43",4,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 44",6,9
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 45",2,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 46",4,9
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 47",11,10
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 48",4,8
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 49",5,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 50",10,8
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 51",7,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 52",8,8
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 53",10,10
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 54",9,11
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 55",7,3
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 56",5,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 57",6,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 58",3,10
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 59",5,8
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 60",7,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 61",7,3
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 62",3,13
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 63",4,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 64",2,8
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 65",2,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 66",3,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 67",3,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 68",2,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 69",9,11
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 70",4,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 71",7,3
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 72",8,16
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 73",6,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 74",3,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 75",4,8
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 76",5,16
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 77",6,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 78",4,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 79",6,2
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 80",2,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 81",5,7
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 82",1,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 83",7,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 84",4,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 85",1,5
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 86",1,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 87",2,4
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 88",2,2
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 89",0,6
" 10"," 012","SECTOR SUR-LA PALMERA-REINA MERCEDES","90 y más años",6,19
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 00",6,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 01",3,0
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 02",5,2
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 03",2,3
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 04",5,3
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 05",4,2
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 06",3,3
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 07",2,3
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 08",3,5
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 09",3,1
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 10",4,5
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 11",4,6
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 12",4,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 13",2,2
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 14",2,3
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 15",3,0
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 16",5,1
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 17",2,2
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 18",3,1
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 19",3,1
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 20",6,1
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 21",2,1
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 22",2,0
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 23",5,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 24",3,2
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 25",5,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 26",4,1
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 27",1,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 28",1,1
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 29",4,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 30",1,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 31",3,1
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 32",2,6
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 33",5,6
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 34",8,2
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 35",6,0
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 36",4,6
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 37",2,3
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 38",3,8
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 39",4,5
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 40",5,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 41",3,2
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 42",5,5
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 43",2,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 44",4,5
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 45",4,6
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 46",3,8
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 47",6,10
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 48",5,6
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 49",4,8
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 50",11,3
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 51",4,4
" 10"," 013","SECTOR SUR-LA PALMERA-REINA MERCEDES"," 52",4,6
